,subject,session,f1,f2,f3,f4,f5,f6,f7,f8
0,sb1,se1,6.087934062485498,16.33068832051182,0.8918469583176949,0.6903374077910787,12.957740834337349,4.197807768301871,0.5001136070259576,0.7931404863334826
1,sb1,se1,-21.913575457320015,15.671313189094855,-1.1115987096765825,0.28348524534495434,12.336916010223494,6.994826012976074,0.7974240753992765,-0.05026730135216528
2,sb1,se1,18.9413304679484,26.43393711062654,-1.1325528567679986,1.3059784622147337,12.034266482625732,6.869211191739727,0.9002750239044102,-0.1739696008453664
3,sb1,se1,13.446456619137146,15.862962865898695,0.6168196273631362,0.04202694009995822,11.780529114191445,7.169784139485643,0.6301937039422542,-0.6876330195932523
4,sb1,se1,62.680924011246944,18.805428571365123,0.16421842813343276,-1.4519568198044144,15.731259631286227,2.854352517706772,0.7775401181963915,-0.7979165701871884
5,sb1,se1,-0.006865391830016296,21.082645678087964,-0.07631555006749653,-0.3754284147143463,11.730382157238873,6.580225588976827,1.3688167337850747,2.129801661595592
6,sb1,se1,3.321366833114082,26.46684846397258,-0.034303573772986734,0.7710851952421334,13.847529410429917,6.444086392724766,1.1706486295329712,2.11175708663352
7,sb1,se1,4.14814692769034,28.384353176948416,-1.1914915235713601,0.5951064665932542,17.471729630129598,5.831398783471256,0.4755271939033412,-0.029962330775322066
8,sb1,se1,16.566669013506115,22.222994380913153,1.0383991450693473,0.2218976879925001,21.516647723459833,10.416449038241097,1.3901148343696934,0.7321007808551552
9,sb1,se1,-19.155679116146572,27.28342941923434,1.0028259505477481,0.6637978220008933,13.065100559873667,5.802945555018789,0.8216584203840398,-0.17647604437763764
10,sb1,se1,-6.146351515575654,14.481682431116274,-1.5390057535051136,4.749856756949852,13.824833175306182,7.083746131446949,0.9529858098001364,0.9525894874167284
11,sb1,se1,-82.47906486491277,23.15025523391606,-0.13949706945472815,-0.6311023292635083,26.796121044506076,5.912453167135051,0.30001127849002507,-0.4816427904784182
12,sb1,se1,1.260678554791543,16.22892646489635,0.6456466971736651,2.7931409483805094,7.220125708407375,3.5928525647084726,1.1787367250825311,2.1156542318976204
13,sb1,se1,71.15709612408915,34.8862694213426,0.13065827876652616,-1.1569427002542427,20.137930686915,5.143829264870751,0.8084304363888103,-0.16776711472722017
14,sb1,se1,22.513607849643233,31.303586281382827,-1.3411577511419153,2.359872731627785,10.231064199730698,7.940092944015229,2.267795356950066,5.14081571492852
15,sb1,se1,14.919380064511135,39.55286684949136,-0.09282421560970996,-0.6676644140984274,14.839058003272468,6.723443218892142,0.9527643534686424,0.15600304535076503
16,sb1,se1,11.102391381483642,22.094148399697612,-1.1948512478255051,2.451336161898462,10.283498531448478,6.247860752877044,0.8277722135338201,0.33209758495016883
